flight_number,airline_code,source_airport_code,destination_airport_code,codeshare,stops,equipment,distance_km
AF0003,AF,ABQ,ATL,Y,0,757 320,2038.327239981967
AZ0003,AZ,ABQ,ATL,Y,0,757,2038.327239981967
DL0003,DL,ABQ,ATL,,0,757 320,2038.327239981967
KL0003,KL,ABQ,ATL,Y,0,757 320,2038.327239981967
VS0001,VS,ABQ,ATL,Y,0,757 320,2038.327239981967
WN0001,WN,ABQ,BWI,,0,73W,2682.0457815491864
WN0002,WN,ABQ,DAL,,0,73W 73C 733 735,932.4951436719399
FL0001,FL,ABQ,DEN,Y,0,73W,562.4869406389843
UA0005,UA,ABQ,DEN,Y,0,CR7 DH4 CRJ E70,562.4869406389843
WN0003,WN,ABQ,DEN,,0,73W 73C,562.4869406389843
AA0004,AA,ABQ,DFW,,0,M83 M80,913.8005959287797
US0004,US,ABQ,DFW,,0,M83 M80,913.8005959287797
WN0004,WN,ABQ,HOU,,0,73W 735 73C,1220.7679966040043
UA0006,UA,ABQ,IAH,,0,320 738,1195.6727490526955
B60001,B6,ABQ,JFK,,0,320,2931.4088082810044
FL0002,FL,ABQ,LAS,Y,0,73W,781.1498492733336
WN0005,WN,ABQ,LAS,,0,73C 73W 733,781.1498492733336
AA0005,AA,ABQ,LAX,Y,0,CR7 CRJ,1087.578466128454
AS0001,AS,ABQ,LAX,Y,0,CR7 CRJ,1087.578466128454
UA0007,UA,ABQ,LAX,Y,0,CRJ,1087.578466128454
US0005,US,ABQ,LAX,Y,0,CR7 CRJ,1087.578466128454
WN0006,WN,ABQ,LAX,,0,73C 73W,1087.578466128454
FL0003,FL,ABQ,MCI,Y,0,73W,1154.3485627191249
WN0007,WN,ABQ,MCI,,0,73W 73C,1154.3485627191249
FL0004,FL,ABQ,MDW,Y,0,73W,1800.9397175282606
WN0008,WN,ABQ,MDW,,0,73W,1800.9397175282606
DL0004,DL,ABQ,MSP,,0,320,1576.9146965557495
WN0009,WN,ABQ,OAK,,0,73W 733 73C,1427.2540463353284
AA0006,AA,ABQ,ORD,Y,0,E75,1795.9233072145933
UA0008,UA,ABQ,ORD,Y,0,CR7 E70,1795.9233072145933
US0006,US,ABQ,ORD,,0,E75,1795.9233072145933
FL0005,FL,ABQ,PDX,Y,0,73W,1786.6783717758115
WN0010,WN,ABQ,PDX,,0,73W,1786.6783717758115
AA0007,AA,ABQ,PHX,Y,0,CRJ CR9,527.143267559793
US0007,US,ABQ,PHX,Y,0,CRJ CR9,527.143267559793
WN0011,WN,ABQ,PHX,,0,73W 733 73C,527.143267559793
WN0012,WN,ABQ,SAN,,0,73C 733 73W,1009.2518750311486
WN0013,WN,ABQ,SEA,,0,73W,1897.340412718944
UA0009,UA,ABQ,SFO,Y,0,CRJ,1439.3133270396975
DL0005,DL,ABQ,SLC,Y,0,CR9 CR7,793.7546301538473
AF0018,AF,ALB,ATL,Y,0,CR9 M88,1372.1417940486751
AM0006,AM,ALB,ATL,Y,0,M88,1372.1417940486751
AZ0013,AZ,ALB,ATL,Y,0,M88,1372.1417940486751
DL0014,DL,ALB,ATL,,0,M88,1372.1417940486751
KL0016,KL,ALB,ATL,Y,0,M88 CR9,1372.1417940486751
9K0005,9K,ALB,BOS,,0,CNA,232.8230582570679
FL0006,FL,ALB,BWI,Y,0,73W,464.4457831639005
WN0014,WN,ALB,BWI,,0,73W,464.4457831639005
UA0023,UA,ALB,CLE,Y,0,DH3,680.3442270454065
AA0021,AA,ALB,CLT,,0,319,1039.7527854389293
US0014,US,ALB,CLT,,0,319,1039.7527854389293
AA0022,AA,ALB,DCA,Y,0,E75 CRJ E70,511.65234439645104
US0015,US,ALB,DCA,,0,CRJ,511.65234439645104
DL0015,DL,ALB,DTW,Y,0,CRJ CR9,785.1606860178088
FL0007,FL,ALB,EWR,Y,0,73W,230.97613636412436
UA0024,UA,ALB,EWR,Y,0,DH4 ERJ DH2,230.97613636412436
FL0008,FL,ALB,FLL,Y,0,73W,1942.1110215985407
WN0015,WN,ALB,FLL,,0,73W,1942.1110215985407
UA0025,UA,ALB,IAD,Y,0,DH4 DH2 CR7 CRJ ERJ,522.7286321956456
WN0016,WN,ALB,LAS,,0,73W,3591.3495906620496
WN0017,WN,ALB,MCO,,0,73W,1729.0381501347117
FL0009,FL,ALB,MDW,Y,0,73W,1151.5979103695176
WN0018,WN,ALB,MDW,,0,73W 73H,1151.5979103695176
DL0016,DL,ALB,MSP,Y,0,CR9,1572.2454815431058
UA0026,UA,ALB,ORD,,0,319 73G 738 739,1160.512875020777
AA0023,AA,ALB,PHL,,0,DH3,341.6749254408915
US0016,US,ALB,PHL,Y,0,CRJ E75 DH8 E70,341.6749254408915
FL0010,FL,ALB,TPA,Y,0,73W,1821.0127194492877
WN0019,WN,ALB,TPA,,0,73W,1821.0127194492877
UA0035,UA,ANC,DEN,,0,738,3863.129816959807
AS0017,AS,ANC,HNL,,0,73H,4474.85055141364
AS0021,AS,ANC,LAS,,0,73H,3703.2981066915304
AA0031,AA,ANC,LAX,Y,0,737,3770.9867452123303
AS0022,AS,ANC,LAX,,0,73H,3770.9867452123303
DL0043,DL,ANC,MSP,,0,738 757,4041.9740833427663
AS0025,AS,ANC,ORD,,0,73H,4568.179156888665
UA0036,UA,ANC,ORD,,0,738,4568.179156888665
AS0027,AS,ANC,PDX,,0,73H 73G 734 739,2476.846480208212
AA0032,AA,ANC,PHX,,0,319 320,4101.718395278501
US0024,US,ANC,PHX,,0,319 320,4101.718395278501
AS0030,AS,ANC,SEA,,0,73H 73J 734 73Q 739 73G,2325.752433399854
DL0044,DL,ANC,SEA,Y,0,73J,2325.752433399854
UA0037,UA,ANC,SEA,,0,739 738,2325.752433399854
DL0045,DL,ANC,SLC,,0,738,3412.860168823888
AF0049,AF,ATL,ABQ,Y,0,757,2038.327239981967
AZ0058,AZ,ATL,ABQ,Y,0,757,2038.327239981967
DL0049,DL,ATL,ABQ,,0,757 320,2038.327239981967
KL0159,KL,ATL,ABQ,Y,0,757,2038.327239981967
VS0005,VS,ATL,ABQ,Y,0,757,2038.327239981967
AF0053,AF,ATL,ALB,Y,0,M88,1372.1417940486751
AM0009,AM,ATL,ALB,Y,0,CR9 M88,1372.1417940486751
DL0053,DL,ATL,ALB,,0,M88,1372.1417940486751
KL0163,KL,ATL,ALB,Y,0,M88,1372.1417940486751
AF0055,AF,ATL,AUS,Y,0,M90 M88,1305.1634114567275
AZ0059,AZ,ATL,AUS,Y,0,M90 M88,1305.1634114567275
DL0057,DL,ATL,AUS,,0,M90 M88 ,1305.1634114567275
FL0015,FL,ATL,AUS,,0,73G,1305.1634114567275
KL0166,KL,ATL,AUS,Y,0,M90 M88,1305.1634114567275
VS0006,VS,ATL,AUS,Y,0,M90 M88,1305.1634114567275
WN0024,WN,ATL,AUS,,0,733 73W,1305.1634114567275
AF0058,AF,ATL,BDL,Y,0,M88 73W,1381.9819835346998
AM0010,AM,ATL,BDL,Y,0,M88 73W,1381.9819835346998
AZ0061,AZ,ATL,BDL,Y,0,M88,1381.9819835346998
DL0062,DL,ATL,BDL,,0,M88 73W 320,1381.9819835346998
FL0016,FL,ATL,BDL,,0,717,1381.9819835346998
KL0169,KL,ATL,BDL,Y,0,M88,1381.9819835346998
WN0025,WN,ATL,BDL,Y,0,717,1381.9819835346998
AF0059,AF,ATL,BHM,Y,0,M88,215.26492353815198
AS0037,AS,ATL,BHM,Y,0,M88 320,215.26492353815198
AZ0062,AZ,ATL,BHM,Y,0,M88,215.26492353815198
DL0063,DL,ATL,BHM,,0,M88 320,215.26492353815198
KL0170,KL,ATL,BHM,Y,0,M88,215.26492353815198
VS0007,VS,ATL,BHM,Y,0,M88,215.26492353815198
AF0061,AF,ATL,BNA,Y,0,M88 319 738 73H 717 320,344.43306778987096
AM0011,AM,ATL,BNA,Y,0,M88 320,344.43306778987096
AS0038,AS,ATL,BNA,Y,0,738 319 320 M88 73H 717,344.43306778987096
AZ0063,AZ,ATL,BNA,Y,0,320 717,344.43306778987096
DL0066,DL,ATL,BNA,,0,M88 738 319 320 73H 717,344.43306778987096
KL0172,KL,ATL,BNA,Y,0,319 M88 738 73H 717 320,344.43306778987096
VS0008,VS,ATL,BNA,Y,0,319 320 M88 738 73H 717,344.43306778987096
AF0062,AF,ATL,BOS,Y,0,M90 757 320 738 319,1521.2233628594663
AM0012,AM,ATL,BOS,Y,0,M90 757 738 M88 320 319,1521.2233628594663
AZ0064,AZ,ATL,BOS,Y,0,M90 757 319,1521.2233628594663
DL0069,DL,ATL,BOS,,0,M90 757 320 738 M88  319,1521.2233628594663
FL0017,FL,ATL,BOS,,0,717,1521.2233628594663
KL0173,KL,ATL,BOS,Y,0,757 320 319,1521.2233628594663
VS0009,VS,ATL,BOS,Y,0,M90 757 320 738 M88 319,1521.2233628594663
WN0026,WN,ATL,BOS,,0,73W,1521.2233628594663
AF0067,AF,ATL,BUF,Y,0,M90 M88,1147.0625706826079
AZ0065,AZ,ATL,BUF,Y,0,M90 M88,1147.0625706826079
DL0075,DL,ATL,BUF,,0,M90 M88,1147.0625706826079
KL0178,KL,ATL,BUF,Y,0,M90 M88,1147.0625706826079
AF0068,AF,ATL,BWI,Y,0,M90 757 320,927.5307689689371
AM0013,AM,ATL,BWI,Y,0,M90 757 320 M88,927.5307689689371
AZ0066,AZ,ATL,BWI,Y,0,320 M90,927.5307689689371
DL0076,DL,ATL,BWI,,0,M88 M90 757 320 73W,927.5307689689371
FL0018,FL,ATL,BWI,,0,73G,927.5307689689371
KL0179,KL,ATL,BWI,Y,0,757 320 M90,927.5307689689371
WN0027,WN,ATL,BWI,,0,73W 73C,927.5307689689371
AF0074,AF,ATL,CHS,Y,0,320 M88 73W 717 319,416.3359582805535
AS0039,AS,ATL,CHS,Y,0,M88 320 73W 717 319,416.3359582805535
AZ0070,AZ,ATL,CHS,Y,0,M88 73W,416.3359582805535
DL0084,DL,ATL,CHS,,0,319 320 M88 73W 717,416.3359582805535
KL0184,KL,ATL,CHS,Y,0,M88 73W 717 319,416.3359582805535
VS0010,VS,ATL,CHS,Y,0,M88 320 73W 717 319,416.3359582805535
WN0029,WN,ATL,CHS,,0,,416.3359582805535
AF0076,AF,ATL,CLE,Y,0,717 CR9,893.8160701204932
AM0015,AM,ATL,CLE,Y,0,717,893.8160701204932
DL0086,DL,ATL,CLE,,0,717 M88 ,893.8160701204932
KL0186,KL,ATL,CLE,Y,0,717 CR9,893.8160701204932
UA0045,UA,ATL,CLE,Y,0,ERJ,893.8160701204932
AA0044,AA,ATL,CLT,Y,0,319 320 CR9 321,364.56708046970965
AF0077,AF,ATL,CLT,Y,0,M90 M88 319,364.56708046970965
AS0040,AS,ATL,CLT,Y,0,M88 M90 319,364.56708046970965
AZ0071,AZ,ATL,CLT,Y,0,M88,364.56708046970965
DL0087,DL,ATL,CLT,,0,M90 M88 319,364.56708046970965
KL0187,KL,ATL,CLT,Y,0,M88 M90 319,364.56708046970965
US0033,US,ATL,CLT,,0,319 320 321,364.56708046970965
VS0011,VS,ATL,CLT,Y,0,M88 M90 319,364.56708046970965
AF0078,AF,ATL,CMH,Y,0,73W M88 738,720.4056053118144
AM0016,AM,ATL,CMH,Y,0,M88,720.4056053118144
AZ0072,AZ,ATL,CMH,Y,0,M88 738 73W,720.4056053118144
DL0088,DL,ATL,CMH,,0,73W M88 738 319,720.4056053118144
FL0020,FL,ATL,CMH,,0,717,720.4056053118144
KL0188,KL,ATL,CMH,Y,0,73W M88 738,720.4056053118144
VA0024,VA,ATL,CMH,Y,0,73W M88 738 319,720.4056053118144
WN0030,WN,ATL,CMH,Y,0,717,720.4056053118144
AF0079,AF,ATL,COS,Y,0,738,1902.5379334175639
DL0089,DL,ATL,COS,,0,738,1902.5379334175639
KL0189,KL,ATL,COS,Y,0,738,1902.5379334175639
9E0005,9E,ATL,CVG,,0,CR9 ,602.1802541981559
AF0083,AF,ATL,CVG,Y,0,738 M88 319,602.1802541981559
AM0018,AM,ATL,CVG,Y,0,738 M88 319,602.1802541981559
AZ0074,AZ,ATL,CVG,Y,0,M88 738,602.1802541981559
DL0093,DL,ATL,CVG,,0,M88 738 320  319,602.1802541981559
KL0193,KL,ATL,CVG,Y,0,M88 738,602.1802541981559
VS0013,VS,ATL,CVG,Y,0,M88 738,602.1802541981559
AF0086,AF,ATL,DAL,Y,0,CRJ,1157.6774391914223
DL0096,DL,ATL,DAL,Y,0,CRJ,1157.6774391914223
KL0196,KL,ATL,DAL,Y,0,CRJ,1157.6774391914223
VS0014,VS,ATL,DAL,Y,0,CRJ,1157.6774391914223
AF0088,AF,ATL,DCA,Y,0,M88 M90 320,880.0933329876362
AM0020,AM,ATL,DCA,Y,0,M90 M88,880.0933329876362
AZ0076,AZ,ATL,DCA,Y,0,M90 757,880.0933329876362
DL0098,DL,ATL,DCA,,0,M90 M88 757 320 738 ,880.0933329876362
FL0023,FL,ATL,DCA,,0,717,880.0933329876362
KL0198,KL,ATL,DCA,Y,0,M90 320,880.0933329876362
WN0033,WN,ATL,DCA,,0,73W,880.0933329876362
AC0006,AC,ATL,DEN,Y,0,CR7,1926.6364333901013
AF0089,AF,ATL,DEN,Y,0,M90 757 738,1926.6364333901013
AM0021,AM,ATL,DEN,Y,0,M90 738 757,1926.6364333901013
AZ0077,AZ,ATL,DEN,Y,0,M90,1926.6364333901013
DL0099,DL,ATL,DEN,,0,M90 738 757,1926.6364333901013
F90004,F9,ATL,DEN,,0,319,1926.6364333901013
FL0024,FL,ATL,DEN,,0,73G,1926.6364333901013
KL0199,KL,ATL,DEN,Y,0,757 M90,1926.6364333901013
UA0046,UA,ATL,DEN,Y,0,CR7,1926.6364333901013
VS0015,VS,ATL,DEN,Y,0,757 M90,1926.6364333901013
WN0034,WN,ATL,DEN,,0,73W,1926.6364333901013
AA0045,AA,ATL,DFW,,0,M80 319 M83,1174.5318236036762
AF0090,AF,ATL,DFW,Y,0,M88 319,1174.5318236036762
AZ0078,AZ,ATL,DFW,Y,0,M88,1174.5318236036762
BA0029,BA,ATL,DFW,,0,,1174.5318236036762
CI0006,CI,ATL,DFW,,0,74Y,1174.5318236036762
DL0100,DL,ATL,DFW,,0,M88 319 738,1174.5318236036762
KL0200,KL,ATL,DFW,Y,0,M88,1174.5318236036762
NK0009,NK,ATL,DFW,,0,320,1174.5318236036762
QF0030,QF,ATL,DFW,Y,0,M80 319 M83,1174.5318236036762
US0034,US,ATL,DFW,Y,0,M80 319 M83,1174.5318236036762
VS0016,VS,ATL,DFW,Y,0,M88 738,1174.5318236036762
AF0092,AF,ATL,DSM,Y,0,M88,1195.3934954886233
DL0102,DL,ATL,DSM,,0,M88,1195.3934954886233
KL0202,KL,ATL,DSM,Y,0,M88,1195.3934954886233
AF0093,AF,ATL,DTW,Y,0,M88 M90 757,958.345959830547
AM0022,AM,ATL,DTW,Y,0,M88 M90 757,958.345959830547
AZ0079,AZ,ATL,DTW,Y,0,M90,958.345959830547
DL0103,DL,ATL,DTW,,0,320 M88 73H M90 757 739,958.345959830547
FL0025,FL,ATL,DTW,,0,717 73G,958.345959830547
KL0203,KL,ATL,DTW,Y,0,320 73H M90 757,958.345959830547
VS0017,VS,ATL,DTW,Y,0,M90 757,958.345959830547
WN0035,WN,ATL,DTW,Y,0,717 73G,958.345959830547
AF0097,AF,ATL,ELP,Y,0,M88,2059.272634858218
AZ0080,AZ,ATL,ELP,Y,0,M88,2059.272634858218
DL0108,DL,ATL,ELP,,0,M88,2059.272634858218
KL0207,KL,ATL,ELP,Y,0,M88,2059.272634858218
AF0100,AF,ATL,EWR,Y,0,717,1198.9828342501
AM0023,AM,ATL,EWR,Y,0,717,1198.9828342501
AZ0081,AZ,ATL,EWR,Y,0,717,1198.9828342501
DL0111,DL,ATL,EWR,,0,717 319,1198.9828342501
KL0210,KL,ATL,EWR,Y,0,717,1198.9828342501
UA0047,UA,ATL,EWR,Y,0,ERJ,1198.9828342501
VS0018,VS,ATL,EWR,Y,0,717 319,1198.9828342501
AF0104,AF,ATL,FLL,Y,0,757 M90,936.4413609033428
AZ0083,AZ,ATL,FLL,Y,0,757,936.4413609033428
DL0117,DL,ATL,FLL,,0,757 M90 739,936.4413609033428
FL0026,FL,ATL,FLL,,0,717,936.4413609033428
KL0214,KL,ATL,FLL,Y,0,757 739,936.4413609033428
NK0010,NK,ATL,FLL,,0,320 319,936.4413609033428
VS0019,VS,ATL,FLL,Y,0,M90 757,936.4413609033428
WN0036,WN,ATL,FLL,,0, 73W 733 73C,936.4413609033428
AF0114,AF,ATL,GRR,Y,0,M88 320,1032.3035194886615
DL0132,DL,ATL,GRR,,0,717 M88 320 319,1032.3035194886615
KL0224,KL,ATL,GRR,Y,0,320 M88,1032.3035194886615
9E0008,9E,ATL,GSO,,0,CR9,492.70313412677694
AF0115,AF,ATL,GSO,Y,0,M88 320 319,492.70313412677694
AS0041,AS,ATL,GSO,Y,0,M88 CR9 73H 320 738 CR7 319,492.70313412677694
AZ0087,AZ,ATL,GSO,Y,0,73H M88 320 738,492.70313412677694
DL0134,DL,ATL,GSO,,0,M88 73H 320 738  319,492.70313412677694
KL0225,KL,ATL,GSO,Y,0,M88 320 319,492.70313412677694
DL0138,DL,ATL,HNL,,0,333,7234.174411661976
AZ0088,AZ,ATL,HOU,Y,0,M88,1118.0028040015557
DL0139,DL,ATL,HOU,,0,M88 ,1118.0028040015557
FL0027,FL,ATL,HOU,,0,717,1118.0028040015557
KL0228,KL,ATL,HOU,Y,0,M88,1118.0028040015557
VS0021,VS,ATL,HOU,Y,0,M88,1118.0028040015557
WN0037,WN,ATL,HOU,,0,73C 73W 733,1118.0028040015557
AF0120,AF,ATL,IAD,Y,0,320 M88,859.0311580773126
AM0026,AM,ATL,IAD,Y,0,M88,859.0311580773126
AZ0090,AZ,ATL,IAD,Y,0,M88,859.0311580773126
DL0142,DL,ATL,IAD,,0,M88 320 319 717,859.0311580773126
KL0231,KL,ATL,IAD,Y,0,M88 CR7,859.0311580773126
LH0039,LH,ATL,IAD,Y,0,CRJ,859.0311580773126
NH0005,NH,ATL,IAD,Y,0,ERJ E70,859.0311580773126
UA0049,UA,ATL,IAD,Y,0,ERJ CRJ E70,859.0311580773126
VS0022,VS,ATL,IAD,Y,0,M88 320 319 CR7,859.0311580773126
AF0121,AF,ATL,IAH,Y,0,M88 717 320 319,1107.5625525131195
AZ0091,AZ,ATL,IAH,Y,0,320 M88,1107.5625525131195
CA0012,CA,ATL,IAH,Y,0,CRJ,1107.5625525131195
DL0143,DL,ATL,IAH,,0,M88 717 320 319,1107.5625525131195
KL0232,KL,ATL,IAH,Y,0,717 320 M88,1107.5625525131195
QR0007,QR,ATL,IAH,,0,,1107.5625525131195
UA0050,UA,ATL,IAH,Y,0,ERJ CR7 CRJ E70,1107.5625525131195
VA0027,VA,ATL,IAH,Y,0,M88 717 320 319,1107.5625525131195
VS0023,VS,ATL,IAH,Y,0,717 320 M88,1107.5625525131195
AF0124,AF,ATL,IND,Y,0,320 M88 M90,696.265301572822
AM0027,AM,ATL,IND,Y,0,M88 M90,696.265301572822
AZ0094,AZ,ATL,IND,Y,0,320,696.265301572822
DL0147,DL,ATL,IND,,0,M88 320 M90  319,696.265301572822
FL0028,FL,ATL,IND,,0,717,696.265301572822
KL0235,KL,ATL,IND,Y,0,M88 M90,696.265301572822
VA0028,VA,ATL,IND,Y,0,M88 320 M90 319,696.265301572822
VS0024,VS,ATL,IND,Y,0,M88 M90,696.265301572822
WN0038,WN,ATL,IND,Y,0,717,696.265301572822
AF0126,AF,ATL,JAX,Y,0,757,434.59769028102426
AM0028,AM,ATL,JAX,Y,0,757,434.59769028102426
AS0044,AS,ATL,JAX,Y,0,757 739 M90,434.59769028102426
AZ0096,AZ,ATL,JAX,Y,0,757,434.59769028102426
DL0149,DL,ATL,JAX,,0,757 739 M90 738,434.59769028102426
FL0029,FL,ATL,JAX,,0,717,434.59769028102426
KL0237,KL,ATL,JAX,Y,0,757,434.59769028102426
VS0025,VS,ATL,JAX,Y,0,757,434.59769028102426
WN0039,WN,ATL,JAX,,0,73C,434.59769028102426
AF0127,AF,ATL,JFK,Y,0,319 752 M88 738,1222.0418070428022
AM0029,AM,ATL,JFK,Y,0,738 319 73H,1222.0418070428022
AZ0097,AZ,ATL,JFK,Y,0,319,1222.0418070428022
DL0150,DL,ATL,JFK,,0,319 752 738 M88 73H ,1222.0418070428022
KE0006,KE,ATL,JFK,,0,74N,1222.0418070428022
KL0238,KL,ATL,JFK,Y,0,319 752 738 M88 73H,1222.0418070428022
OZ0004,OZ,ATL,JFK,,0,,1222.0418070428022
SU0023,SU,ATL,JFK,Y,0,319 752 738 M88 73H,1222.0418070428022
VS0026,VS,ATL,JFK,Y,0,319 752 738 M88 73H,1222.0418070428022
WS0002,WS,ATL,JFK,Y,0,738,1222.0418070428022
AF0128,AF,ATL,LAS,Y,0,757 753,2804.7892050093255
AZ0098,AZ,ATL,LAS,Y,0,753 757,2804.7892050093255
DL0154,DL,ATL,LAS,,0,73H 739 757 753 738,2804.7892050093255
FL0030,FL,ATL,LAS,,0,73G,2804.7892050093255
KL0239,KL,ATL,LAS,Y,0,757 753,2804.7892050093255
VS0027,VS,ATL,LAS,Y,0,757 753 738,2804.7892050093255
WN0040,WN,ATL,LAS,,0,73W,2804.7892050093255
AF0129,AF,ATL,LAX,Y,0,76W 763 757 739,3125.776518473332
AS0045,AS,ATL,LAX,Y,0,757 76W 763 739,3125.776518473332
AZ0099,AZ,ATL,LAX,Y,0,763,3125.776518473332
CI0007,CI,ATL,LAX,Y,0,763,3125.776518473332
DL0155,DL,ATL,LAX,,0,757 76W 763 739,3125.776518473332
FL0031,FL,ATL,LAX,,0,73G,3125.776518473332
KL0240,KL,ATL,LAX,Y,0,763 757 739,3125.776518473332
VA0029,VA,ATL,LAX,Y,0,757 76W 763 739,3125.776518473332
VS0028,VS,ATL,LAX,Y,0,763 757 739,3125.776518473332
WN0041,WN,ATL,LAX,,0,73W,3125.776518473332
AF0132,AF,ATL,LGA,Y,0,757 739,1224.8675522038163
AM0030,AM,ATL,LGA,Y,0,757 M88 739 73H 320 73W,1224.8675522038163
DL0158,DL,ATL,LGA,,0,320 757 M88 738 739 73H 73W,1224.8675522038163
FL0032,FL,ATL,LGA,,0,717,1224.8675522038163
KL0243,KL,ATL,LGA,Y,0,738 M88 757,1224.8675522038163
UA0051,UA,ATL,LGA,,0,738,1224.8675522038163
WN0042,WN,ATL,LGA,,0,73W ,1224.8675522038163
WS0003,WS,ATL,LGA,Y,0,320 757 M88 738 739 73H 73W,1224.8675522038163
AF0137,AF,ATL,MCI,Y,0,M88 M90 757,1113.6115646058818
AM0032,AM,ATL,MCI,Y,0,M88 M90 757,1113.6115646058818
AZ0101,AZ,ATL,MCI,Y,0,M88 M90,1113.6115646058818
DL0168,DL,ATL,MCI,,0,M88 M90 757,1113.6115646058818
FL0034,FL,ATL,MCI,,0,717,1113.6115646058818
KL0248,KL,ATL,MCI,Y,0,M90 757,1113.6115646058818
VS0031,VS,ATL,MCI,Y,0,M90 757,1113.6115646058818
WN0044,WN,ATL,MCI,,0,733 73W,1113.6115646058818
AF0138,AF,ATL,MCO,Y,0,757,650.7363446314486
AM0033,AM,ATL,MCO,Y,0,757,650.7363446314486
AZ0102,AZ,ATL,MCO,Y,0,757,650.7363446314486
DL0169,DL,ATL,MCO,,0,757 763 739 753,650.7363446314486
FL0035,FL,ATL,MCO,,0,717 73G,650.7363446314486
KL0249,KL,ATL,MCO,Y,0,757 739,650.7363446314486
VS0032,VS,ATL,MCO,Y,0,757 763 739,650.7363446314486
WN0045,WN,ATL,MCO,,0,73W 733 73C,650.7363446314486
AF0140,AF,ATL,MDW,Y,0,319 717 320,951.9605263942909
DL0171,DL,ATL,MDW,,0,320 717 319,951.9605263942909
FL0036,FL,ATL,MDW,,0,73G 717,951.9605263942909
KL0251,KL,ATL,MDW,Y,0,320 717 319,951.9605263942909
WN0046,WN,ATL,MDW,,0,73W,951.9605263942909
AF0141,AF,ATL,MEM,Y,0,M88,532.8038484076335
AM0034,AM,ATL,MEM,Y,0,320 M88,532.8038484076335
AS0046,AS,ATL,MEM,Y,0,M88 320 319,532.8038484076335
AZ0103,AZ,ATL,MEM,Y,0,M88,532.8038484076335
DL0172,DL,ATL,MEM,,0,M88 320 319,532.8038484076335
KL0252,KL,ATL,MEM,Y,0,M88,532.8038484076335
VS0033,VS,ATL,MEM,Y,0,M88,532.8038484076335
AA0047,AA,ATL,MIA,,0,738,958.8123270543737
AF0145,AF,ATL,MIA,Y,0,M90 757 320,958.8123270543737
AM0036,AM,ATL,MIA,Y,0,M90,958.8123270543737
AS0047,AS,ATL,MIA,Y,0,757 320 73H,958.8123270543737
AZ0105,AZ,ATL,MIA,Y,0,M88 757 M90 73H,958.8123270543737
BA0031,BA,ATL,MIA,Y,0,738 ERD,958.8123270543737
DL0177,DL,ATL,MIA,,0,M88 M90 757 320 73H ,958.8123270543737
IB0071,IB,ATL,MIA,Y,0,738,958.8123270543737
KL0256,KL,ATL,MIA,Y,0,757 320,958.8123270543737
US0035,US,ATL,MIA,Y,0,738 ERD ER4,958.8123270543737
VA0031,VA,ATL,MIA,Y,0,M88 M90 757 320 73H,958.8123270543737
VS0035,VS,ATL,MIA,Y,0,757 320,958.8123270543737
AF0146,AF,ATL,MKE,Y,0,M90 M88,1078.353373117171
AZ0106,AZ,ATL,MKE,Y,0,M90,1078.353373117171
DL0178,DL,ATL,MKE,,0,M90 M88,1078.353373117171
FL0037,FL,ATL,MKE,,0,717 73G,1078.353373117171
KL0257,KL,ATL,MKE,Y,0,M90 M88,1078.353373117171
WN0047,WN,ATL,MKE,Y,0,717 73G,1078.353373117171
9E0013,9E,ATL,MSP,,0,,1459.5387110699476
AF0152,AF,ATL,MSP,Y,0,320 M90 757,1459.5387110699476
AM0037,AM,ATL,MSP,Y,0,320 757 M90 739,1459.5387110699476
AZ0107,AZ,ATL,MSP,Y,0,M90,1459.5387110699476
DL0184,DL,ATL,MSP,,0,757 320 M90 73H 739 738,1459.5387110699476
FL0038,FL,ATL,MSP,,0,717,1459.5387110699476
KL0263,KL,ATL,MSP,Y,0,757 M90,1459.5387110699476
WN0048,WN,ATL,MSP,Y,0,717,1459.5387110699476
AF0153,AF,ATL,MSY,Y,0,M90 M88 757,684.079226156705
AM0038,AM,ATL,MSY,Y,0,757,684.079226156705
AS0048,AS,ATL,MSY,Y,0,757 M88 M90,684.079226156705
AZ0108,AZ,ATL,MSY,Y,0,757,684.079226156705
DL0185,DL,ATL,MSY,,0,757 M90 M88,684.079226156705
FL0039,FL,ATL,MSY,,0,717,684.079226156705
KL0264,KL,ATL,MSY,Y,0,M88 757,684.079226156705
VS0036,VS,ATL,MSY,Y,0,M88 M90 757,684.079226156705
WN0049,WN,ATL,MSY,,0,73W,684.079226156705
AF0156,AF,ATL,MYR,Y,0,CR7 M88,508.99138670032664
AZ0110,AZ,ATL,MYR,Y,0,CR9 717 319,508.99138670032664
DL0188,DL,ATL,MYR,,0,717 M88 319,508.99138670032664
KL0267,KL,ATL,MYR,Y,0,M88,508.99138670032664
AF0159,AF,ATL,OKC,Y,0,CR9 M88,1221.4268732043552
AZ0111,AZ,ATL,OKC,Y,0,M88,1221.4268732043552
DL0192,DL,ATL,OKC,,0,M88 ,1221.4268732043552
FL0041,FL,ATL,OKC,,0,717,1221.4268732043552
KL0269,KL,ATL,OKC,Y,0,M88,1221.4268732043552
VS0038,VS,ATL,OKC,Y,0,M88,1221.4268732043552
WN0051,WN,ATL,OKC,Y,0,717,1221.4268732043552
AF0160,AF,ATL,OMA,Y,0,M88 M90,1321.0472363918211
AZ0112,AZ,ATL,OMA,Y,0,M88 M90,1321.0472363918211
DL0193,DL,ATL,OMA,,0,M88 M90,1321.0472363918211
